Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-04-30,171.76676673002254,173.4117990890393,168.46679764398493,168.7938232421875,168.7938232421875,65934800,AAPL
2024-05-01,168.05060587060277,171.1523820898212,167.58484346320657,167.77313232421875,167.77313232421875,50383100,AAPL
2024-05-02,170.95416794412498,171.8559644998941,169.34878317714927,171.469482421875,171.469482421875,94214900,AAPL
2024-05-03,184.9666328542693,185.31348231884328,181.01262758822543,181.72613525390625,181.72613525390625,163224100,AAPL
2024-05-06,180.70544017490002,182.53874644704828,178.79283846563771,180.0712127685547,180.0712127685547,78569700,AAPL
2024-05-07,181.79553839760618,183.23245843176102,179.68475825630202,180.7550048828125,180.7550048828125,77305800,AAPL
2024-05-08,181.20092748758523,181.4189445721307,179.81354466582562,181.0919189453125,181.0919189453125,45057100,AAPL
2024-05-09,180.91352883975787,182.99459544718977,180.4675903156434,182.90541076660156,182.90541076660156,48983000,AAPL
2024-05-10,183.48094965782863,183.66949389545601,180.7322193628195,181.64515686035156,181.64515686035156,50759500,AAPL
2024-05-13,184.01682262141375,185.6640864017181,183.20310853414878,184.85037231445312,184.85037231445312,72044800,AAPL
2024-05-14,186.07090395104018,186.85484938535834,184.86026592315986,185.99151611328125,185.99151611328125,52393600,AAPL
2024-05-15,186.46784026394417,189.18680174226395,185.93197615275656,188.26394653320312,188.26394653320312,70400000,AAPL
2024-05-16,189.00821119957226,189.6333810173086,188.2044300863017,188.38304138183594,188.38304138183594,52845200,AAPL
2024-05-17,188.0555735439889,189.34559954047234,187.72810435814964,188.41281127929688,188.41281127929688,41282900,AAPL
2024-05-20,187.87698445206195,190.4471038045087,187.55943303128691,189.5738525390625,189.5738525390625,44361300,AAPL
2024-05-21,189.62347003417347,191.2508831959236,189.4547765216263,190.87380981445312,190.87380981445312,42309400,AAPL
2024-05-22,190.79440205142186,191.3401840301744,188.8097513226368,189.43490600585938,189.43490600585938,34648500,AAPL
2024-05-23,189.51429520164533,189.5341459487459,185.19768892080702,185.44577026367188,185.44577026367188,51005900,AAPL
2024-05-24,187.37088671578107,189.11737394472448,186.59685898409072,188.52197265625,188.52197265625,36327000,AAPL
2024-05-28,190.04022981736387,191.51880009814326,187.64873713728954,188.5319061279297,188.5319061279297,52280100,AAPL
2024-05-29,188.15480064928906,190.7745388343773,188.05556206266323,188.82957458496094,188.82957458496094,53068000,AAPL
2024-05-30,189.29599865097472,190.70509898235173,189.16700663796175,189.82192993164062,189.82192993164062,49889100,AAPL
2024-05-31,189.9707702687458,191.09210277636024,188.45251367186646,190.77455139160156,190.77455139160156,75158300,AAPL
2024-06-03,191.41956102246726,193.49353258818425,191.04248767189634,192.5408935546875,192.5408935546875,50080500,AAPL
2024-06-04,193.14619663099631,193.82098571162214,191.54855228534223,192.85842895507812,192.85842895507812,47471400,AAPL
2024-06-05,193.90036613096368,195.38885414673365,193.3744349100596,194.36676025390625,194.36676025390625,54156800,AAPL
2024-06-06,194.1881624282746,194.99194358986873,192.679823561343,192.98744201660156,192.98744201660156,41181800,AAPL
2024-06-07,193.15610745634936,195.42854080055034,192.65002702042116,195.37892150878906,195.37892150878906,53103900,AAPL
2024-06-10,195.3888517006261,195.7857909182053,190.6753063763642,191.6378631591797,191.6378631591797,97010200,AAPL
2024-06-11,192.16378906024917,205.57011360777915,192.14395345618084,205.5601806640625,205.5601806640625,172373300,AAPL
2024-06-12,205.7784872423207,218.51002232587345,205.3120931521647,211.43475341796875,211.43475341796875,198134300,AAPL
2024-06-13,213.09194207290335,215.08651049080893,209.97604121171418,212.5957794189453,212.5957794189453,97862700,AAPL
2024-06-14,212.20877015870124,213.51863167298376,209.67833763090172,210.8592071533203,210.8592071533203,70122700,AAPL
2024-06-17,211.7324642876032,217.26964179829142,211.08745883873982,215.00714111328125,215.00714111328125,93728300,AAPL
2024-06-18,215.92007781385274,216.95210469802018,211.36530791117931,212.64540100097656,212.64540100097656,79943300,AAPL
2024-06-20,212.28815296354617,212.59578653831548,207.24715355520107,208.07077026367188,208.07077026367188,86172500,AAPL
2024-06-21,208.77535128006048,210.26383945834172,205.52052500822026,205.89761352539062,205.89761352539062,241805100,AAPL
2024-06-24,206.12582769938734,211.06760381745957,205.00449518251241,206.5426025390625,206.5426025390625,80727000,AAPL
2024-06-25,207.54485732874397,209.75775393646785,207.0090082596573,207.46548461914062,207.46548461914062,55549700,AAPL
2024-06-26,209.87680350658064,213.21101716086312,209.02340313251779,211.61337280273438,211.61337280273438,66213200,AAPL
2024-06-27,213.04234702641065,214.08429174664712,210.72030917561003,212.45687866210938,212.45687866210938,49772700,AAPL
2024-06-28,214.1140398112984,214.41174043740799,208.68601906723538,209.00355529785156,209.00355529785156,82542700,AAPL
2024-07-01,210.46227761796723,215.84067914098924,210.29358412725625,215.08651733398438,215.08651733398438,60402900,AAPL
2024-07-02,214.49110775455017,218.68865467979296,213.4491783018458,218.57949829101562,218.57949829101562,58046200,AAPL
2024-07-03,218.3115631866412,219.84967041015625,217.34900644671097,219.84967041015625,219.84967041015625,37369800,AAPL
2024-07-05,219.9489270685169,224.71209219476,219.9489270685169,224.60293579101562,224.60293579101562,60412400,AAPL
2024-07-08,225.34718574831138,226.10136279083508,221.53665960457084,226.07159423828125,226.07159423828125,59085900,AAPL
2024-07-09,226.180713251394,227.63943274976205,224.63268810415036,226.92495727539062,226.92495727539062,48076100,AAPL
2024-07-10,227.54019053238477,231.29117889263895,227.49057123987387,231.1919403076172,231.1919403076172,62627700,AAPL
2024-07-11,229.61416127735984,230.60648662367137,224.03729767642758,225.823486328125,225.823486328125,64710600,AAPL
2024-07-12,227.16311346469493,230.8545649156238,226.92494993371525,228.7706756591797,228.7706756591797,53046500,AAPL
2024-07-15,234.66509753137677,235.409341553401,231.30111515749465,232.60105895996094,232.60105895996094,62631300,AAPL
2024-07-16,233.1964793539142,234.4567369075411,230.54697223527828,233.0178680419922,233.0178680419922,43234300,AAPL
2024-07-17,227.68904591405493,229.6836295353235,224.9006141352506,227.12342834472656,227.12342834472656,57345900,AAPL
2024-07-18,228.51267855827928,228.67145424701283,220.56415801938329,222.45948791503906,222.45948791503906,66034600,AAPL
2024-07-19,223.09458131167176,225.05938116686082,221.5663918696606,222.58848571777344,222.58848571777344,49151500,AAPL
2024-07-22,225.26779139889447,226.03188622300922,221.3778775132773,222.2412109375,222.2412109375,48201800,AAPL
2024-07-23,222.64803919770813,225.19832267550643,220.97100689389265,223.2831268310547,223.2831268310547,39960300,AAPL
2024-07-24,222.2808652028311,223.07472846403482,215.4635952984219,216.86276245117188,216.86276245117188,61777600,AAPL
2024-07-25,217.2497669876539,219.1550448561193,212.9728474396388,215.82083129882812,215.82083129882812,51391200,AAPL
2024-07-26,217.02155779536062,217.80550332568987,214.35220009781358,216.28724670410156,216.28724670410156,41601300,AAPL
2024-07-29,215.29491873308154,217.61695646267233,214.0941983741811,216.56509399414062,216.56509399414062,36311800,AAPL
2024-07-30,217.50779485320817,218.63904514115285,214.46134877521007,217.12078857421875,217.12078857421875,41643800,AAPL
2024-07-31,219.7405227481965,222.10226187087767,218.93674165630796,220.3756103515625,220.3756103515625,50036300,AAPL
2024-08-01,222.64804374939,222.7572001483694,215.35446119036925,216.68417358398438,216.68417358398438,62501000,AAPL
2024-08-02,217.46809553371503,223.86860618805187,216.0391597412521,218.1726531982422,218.1726531982422,105568600,AAPL
2024-08-05,197.56203096400748,211.8614414921662,194.4957495665788,207.66390991210938,207.66390991210938,119548600,AAPL
2024-08-06,203.7243764243061,208.3783842596741,199.52684486531666,205.63955688476562,205.63955688476562,69660500,AAPL
2024-08-07,205.31212843272615,212.0004073803907,204.8060479069825,208.20973205566406,208.20973205566406,63516400,AAPL
2024-08-08,211.47448105000998,212.5561121759152,207.22732925913098,211.67294311523438,211.67294311523438,47161100,AAPL
2024-08-09,210.47221789303094,215.11629337558463,210.3432107490655,214.5804443359375,214.5804443359375,42201600,AAPL
2024-08-12,214.65990347975702,218.07744081285009,214.19296955440146,216.11036682128906,216.11036682128906,38028100,AAPL
2024-08-13,217.58072790378117,220.44193777769505,217.58072790378117,219.82598876953125,219.82598876953125,44155300,AAPL
2024-08-14,219.13055181670978,221.5744891931242,218.2662191901357,220.27304077148438,220.27304077148438,41960600,AAPL
2024-08-15,223.13425172393934,223.87935717471936,221.30624816369337,223.2534637451172,223.2534637451172,46414000,AAPL
2024-08-16,222.45869413327577,225.34970708383625,222.19045191126241,224.57479858398438,224.57479858398438,44340200,AAPL
2024-08-19,224.24692851790377,224.51517071380414,221.5844105997713,224.4158172607422,224.4158172607422,40687800,AAPL
2024-08-20,224.29662301984854,225.68748051768907,223.97870407222223,225.0317840576172,225.0317840576172,30299000,AAPL
2024-08-21,225.04172779494317,226.4921913011218,223.58131984717622,224.92250061035156,224.92250061035156,34765500,AAPL
2024-08-22,226.30343225653021,226.84984597984075,222.43881906323927,223.06471252441406,223.06471252441406,43695300,AAPL
2024-08-23,224.18732719786422,226.7306179936649,222.8660050723941,225.359619140625,225.359619140625,38677300,AAPL
2024-08-26,225.28014571740593,225.79675641202357,222.4288803537143,225.69740295410156,225.69740295410156,30602200,AAPL
2024-08-27,224.52511915345738,227.35652605602343,223.4223624308928,226.5418701171875,226.5418701171875,35934600,AAPL
2024-08-28,226.43257756563742,228.35991942602843,224.20719049274723,225.0119171142578,225.0119171142578,38052200,AAPL
2024-08-29,228.59836441740794,231.39995310375193,227.3863249726349,228.29037475585938,228.29037475585938,51906300,AAPL
2024-08-30,228.68779072729976,228.8964117856607,225.99546942021698,227.50555419921875,227.50555419921875,52990800,AAPL
2024-09-03,227.05848641015993,227.50554667965343,219.72664341730942,221.3162078857422,221.3162078857422,50190600,AAPL
2024-09-04,220.2134333758585,220.33264539565292,216.06070449558098,219.40872192382812,219.40872192382812,43840200,AAPL
2024-09-05,220.1836359939166,224.00850159902006,220.07435325324454,220.92874145507812,220.92874145507812,36615400,AAPL
2024-09-06,222.48850009081283,223.77009004470926,218.33578603187902,219.37893676757812,219.37893676757812,48423000,AAPL
